Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5
ES1,19/04/2025,Las Palmas,Ath Madrid,1,0,H,1.8,2,1.8,2.02
ES1,20/04/2025,Valladolid,Osasuna,2,3,A,2,1.8,2.05,1.77
ES1,20/04/2025,Villarreal,Sociedad,2,2,D,1.98,1.92,1.93,1.88
ES1,20/04/2025,Sevilla,Alaves,1,1,D,2.75,1.44,2.67,1.46
ES1,20/04/2025,Real Madrid,Ath Bilbao,1,0,H,1.73,2.1,1.71,2.13
ES1,21/04/2025,Girona,Betis,1,3,A,2,1.78,1.99,1.82
ES1,22/04/2025,Valencia,Espanol,1,1,D,2.2,1.67,2.18,1.69
ES1,22/04/2025,Barcelona,Mallorca,1,0,H,1.5,2.63,1.48,2.63
ES1,23/04/2025,Ath Bilbao,Las Palmas,1,0,H,1.73,2.1,1.75,2.09
ES1,23/04/2025,Celta,Villarreal,3,0,H,1.67,2.2,1.68,2.18
ES1,23/04/2025,Alaves,Sociedad,1,0,H,2.63,1.5,2.62,1.48
ES1,23/04/2025,Getafe,Real Madrid,0,1,A,2.04,1.86,2,1.82
ES1,24/04/2025,Leganes,Girona,1,1,D,2.15,1.62,2.25,1.64
ES1,24/04/2025,Osasuna,Sevilla,1,0,H,2.25,1.57,2.31,1.61
ES1,24/04/2025,Ath Madrid,Vallecano,3,0,H,2.08,1.82,2.02,1.81
ES1,24/04/2025,Betis,Valladolid,5,1,H,1.46,2.57,1.46,2.64
ES1,27/04/2025,Villarreal,Espanol,1,0,H,1.73,2.1,1.72,2.11
ES1,02/05/2025,Vallecano,Getafe,1,0,H,2.63,1.5,2.66,1.47
ES1,03/05/2025,Alaves,Ath Madrid,0,0,D,2.5,1.53,2.52,1.52
ES1,03/05/2025,Villarreal,Osasuna,4,2,H,1.67,2.2,1.63,2.27
ES1,03/05/2025,Las Palmas,Valencia,2,3,A,2.07,1.83,2.02,1.8
ES1,03/05/2025,Valladolid,Barcelona,1,2,A,1.25,4,1.23,4.02
ES1,04/05/2025,Real Madrid,Celta,3,2,H,1.36,3.2,1.34,3.16
ES1,04/05/2025,Sevilla,Leganes,2,2,D,2.5,1.53,2.53,1.52
ES1,04/05/2025,Espanol,Betis,1,2,A,2.2,1.67,2.24,1.65
ES1,04/05/2025,Sociedad,Ath Bilbao,0,0,D,2.63,1.5,2.55,1.51
ES1,05/05/2025,Girona,Mallorca,1,0,H,2.38,1.57,2.41,1.56
ES1,09/05/2025,Las Palmas,Vallecano,0,1,A,2.02,1.76,2.05,1.78
ES1,10/05/2025,Valencia,Getafe,3,0,H,2.63,1.5,2.59,1.49
ES1,10/05/2025,Celta,Sevilla,3,2,H,2.05,1.85,2.01,1.81
ES1,10/05/2025,Girona,Villarreal,0,1,A,1.57,2.38,1.59,2.35
ES1,10/05/2025,Mallorca,Valladolid,2,1,H,2,1.9,1.96,1.85
ES1,10/05/2025,Ath Madrid,Sociedad,4,0,H,2.08,1.82,2.04,1.79
ES1,11/05/2025,Leganes,Espanol,3,2,H,2.63,1.5,2.54,1.51
ES1,11/05/2025,Barcelona,Real Madrid,4,3,H,1.33,3.4,1.32,3.28
ES1,11/05/2025,Ath Bilbao,Alaves,1,0,H,2.63,1.5,2.57,1.5
ES1,11/05/2025,Betis,Osasuna,1,1,D,1.86,2.04,1.83,2
ES1,13/05/2025,Valladolid,Girona,0,1,A,1.8,2,1.81,2.02
ES1,13/05/2025,Sociedad,Celta,0,1,A,2.05,1.85,2.03,1.81
ES1,13/05/2025,Sevilla,Las Palmas,1,0,H,2.05,1.85,2.01,1.83
ES1,14/05/2025,Alaves,Valencia,1,0,H,2.38,1.57,2.38,1.58
ES1,14/05/2025,Villarreal,Leganes,3,0,H,1.57,2.38,1.57,2.39
ES1,14/05/2025,Real Madrid,Mallorca,2,1,H,1.57,2.38,1.59,2.36
ES1,15/05/2025,Vallecano,Betis,2,2,D,2.07,1.83,2.04,1.79
ES1,15/05/2025,Osasuna,Ath Madrid,2,0,H,2.1,1.73,2.12,1.73
ES1,15/05/2025,Espanol,Barcelona,0,2,A,1.44,2.75,1.42,2.81
ES1,15/05/2025,Getafe,Ath Bilbao,0,2,A,3,1.4,2.89,1.4
ES1,18/05/2025,Ath Madrid,Betis,4,1,H,1.73,2.1,1.76,2.08
ES1,18/05/2025,Barcelona,Villarreal,2,3,A,1.36,3.2,1.35,3.15
ES1,18/05/2025,Celta,Vallecano,1,2,A,1.73,2.1,1.74,2.1
ES1,18/05/2025,Las Palmas,Leganes,0,1,A,1.85,2,1.83,1.98
ES1,18/05/2025,Mallorca,Getafe,1,2,A,2.75,1.44,2.67,1.46
ES1,18/05/2025,Osasuna,Espanol,2,0,H,2.1,1.73,2.09,1.75
ES1,18/05/2025,Sevilla,Real Madrid,0,2,A,1.53,2.5,1.52,2.48
ES1,18/05/2025,Sociedad,Girona,3,2,H,2.1,1.73,2.11,1.73
ES1,18/05/2025,Valencia,Ath Bilbao,0,1,A,2.38,1.57,2.34,1.6
ES1,18/05/2025,Valladolid,Alaves,0,1,A,2.03,1.83,2,1.82
ES1,23/05/2025,Betis,Valencia,1,1,D,1.62,2.3,1.62,2.31
ES1,24/05/2025,Real Madrid,Sociedad,2,0,H,1.44,2.75,1.44,2.74
ES1,24/05/2025,Espanol,Las Palmas,2,0,H,1.83,2.03,1.82,2.01
ES1,24/05/2025,Leganes,Valladolid,3,0,H,1.67,2.2,1.68,2.2
ES1,24/05/2025,Alaves,Osasuna,1,1,D,2.3,1.62,2.35,1.6
ES1,24/05/2025,Getafe,Celta,1,2,A,2.1,1.73,2.07,1.76
ES1,24/05/2025,Vallecano,Mallorca,0,0,D,2.1,1.73,2.14,1.71
ES1,25/05/2025,Girona,Ath Madrid,0,4,A,1.62,2.3,1.61,2.32
ES1,25/05/2025,Villarreal,Sevilla,4,2,H,1.53,2.5,1.5,2.55
ES1,25/05/2025,Ath Bilbao,Barcelona,0,3,A,1.53,2.5,1.52,2.49
ES1,11/08/2023,Almeria,Vallecano,0,2,A,2.1,1.73,2.15,1.72
ES1,11/08/2023,Sevilla,Valencia,1,2,A,2.2,1.67,2.29,1.64
ES1,12/08/2023,Sociedad,Girona,1,1,D,1.95,1.95,1.9,1.92
ES1,12/08/2023,Las Palmas,Mallorca,1,1,D,2.75,1.44,2.7,1.47
ES1,12/08/2023,Ath Bilbao,Real Madrid,0,2,A,1.87,2.03,1.85,1.99
ES1,13/08/2023,Celta,Osasuna,0,2,A,2.3,1.62,2.36,1.6
ES1,13/08/2023,Villarreal,Betis,1,2,A,1.73,2.1,1.72,2.15
ES1,13/08/2023,Getafe,Barcelona,0,0,D,2.1,1.73,2.08,1.77
ES1,14/08/2023,Cadiz,Alaves,1,0,H,2.75,1.44,2.63,1.48
ES1,14/08/2023,Ath Madrid,Granada,3,1,H,1.67,2.2,1.68,2.2
ES1,18/08/2023,Mallorca,Villarreal,0,1,A,2.3,1.62,2.38,1.6
ES1,18/08/2023,Valencia,Las Palmas,1,0,H,2.1,1.73,2.15,1.73
ES1,19/08/2023,Sociedad,Celta,1,1,D,2.38,1.57,2.4,1.58
ES1,19/08/2023,Almeria,Real Madrid,1,3,A,1.62,2.3,1.63,2.32
ES1,19/08/2023,Osasuna,Ath Bilbao,0,2,A,2.38,1.57,2.39,1.59
ES1,20/08/2023,Girona,Getafe,3,0,H,2.63,1.5,2.59,1.5
ES1,20/08/2023,Barcelona,Cadiz,2,0,H,1.57,2.38,1.59,2.39
ES1,20/08/2023,Betis,Ath Madrid,0,0,D,2.1,1.73,2.14,1.73
ES1,21/08/2023,Alaves,Sevilla,4,3,H,2.63,1.5,2.61,1.49
ES1,21/08/2023,Granada,Vallecano,0,2,A,2.38,1.57,2.38,1.58
ES1,25/08/2023,Las Palmas,Sociedad,0,0,D,2.38,1.57,2.44,1.57
ES1,25/08/2023,Celta,Real Madrid,0,1,A,1.73,2.1,1.78,2.08
ES1,26/08/2023,Cadiz,Almeria,1,1,D,2.1,1.73,2.1,1.76
ES1,26/08/2023,Granada,Mallorca,3,2,H,2.75,1.44,2.7,1.47
ES1,26/08/2023,Sevilla,Girona,1,2,A,1.97,1.93,1.95,1.89
ES1,27/08/2023,Villarreal,Barcelona,3,4,A,1.67,2.2,1.68,2.23
ES1,27/08/2023,Valencia,Osasuna,1,2,A,2.2,1.67,2.23,1.68
ES1,27/08/2023,Ath Bilbao,Betis,4,2,H,2.02,1.88,2,1.85
ES1,28/08/2023,Getafe,Alaves,1,0,H,3.2,1.36,3.14,1.37
ES1,28/08/2023,Vallecano,Ath Madrid,0,7,A,2.1,1.73,2.12,1.74
ES1,01/09/2023,Cadiz,Villarreal,3,1,H,1.89,2.01,1.87,1.97
ES1,01/09/2023,Almeria,Celta,2,3,A,2,1.8,2.07,1.78
ES1,02/09/2023,Sociedad,Granada,5,3,H,1.85,2.05,1.82,2.02
ES1,02/09/2023,Real Madrid,Getafe,2,1,H,1.94,1.96,1.88,1.95
ES1,02/09/2023,Alaves,Valencia,1,0,H,2.75,1.44,2.76,1.45
ES1,02/09/2023,Betis,Vallecano,1,0,H,2.1,1.73,2.09,1.77
ES1,03/09/2023,Girona,Las Palmas,1,0,H,2.1,1.73,2.11,1.75
ES1,03/09/2023,Mallorca,Ath Bilbao,0,0,D,2.63,1.5,2.58,1.52
ES1,03/09/2023,Osasuna,Barcelona,1,2,A,1.8,2,1.78,2.06
ES1,15/09/2023,Vallecano,Alaves,2,0,H,2.63,1.5,2.66,1.49
ES1,16/09/2023,Ath Bilbao,Cadiz,3,0,H,2,1.8,2.05,1.79
ES1,16/09/2023,Valencia,Ath Madrid,3,0,H,2.2,1.67,2.16,1.72
ES1,16/09/2023,Celta,Mallorca,0,1,A,2.63,1.5,2.64,1.49
ES1,16/09/2023,Barcelona,Betis,5,0,H,1.57,2.38,1.56,2.45
ES1,17/09/2023,Getafe,Osasuna,3,2,H,3,1.4,2.94,1.41
ES1,17/09/2023,Villarreal,Almeria,2,1,H,1.57,2.38,1.57,2.44
ES1,17/09/2023,Sevilla,Las Palmas,1,0,H,2.03,1.87,2,1.84
ES1,17/09/2023,Real Madrid,Sociedad,2,1,H,1.9,2,1.88,1.96
ES1,18/09/2023,Granada,Girona,2,4,A,2.05,1.85,2.02,1.8
ES1,22/09/2023,Alaves,Ath Bilbao,0,2,A,2.63,1.5,2.57,1.52
ES1,23/09/2023,Girona,Mallorca,5,3,H,2.38,1.57,2.39,1.59
ES1,23/09/2023,Osasuna,Sevilla,0,0,D,2.2,1.67,2.26,1.66
ES1,23/09/2023,Barcelona,Celta,3,2,H,1.5,2.63,1.52,2.55
ES1,23/09/2023,Almeria,Valencia,2,2,D,1.94,1.96,1.93,1.91
ES1,24/09/2023,Sociedad,Getafe,4,3,H,2.5,1.53,2.51,1.54
ES1,24/09/2023,Vallecano,Villarreal,1,1,D,1.73,2.1,1.76,2.1
ES1,24/09/2023,Betis,Cadiz,1,1,D,2.1,1.73,2.14,1.73
ES1,24/09/2023,Las Palmas,Granada,1,0,H,2.08,1.82,2.05,1.79
ES1,24/09/2023,Ath Madrid,Real Madrid,3,1,H,2.06,1.84,2.03,1.82
ES1,26/09/2023,Sevilla,Almeria,5,1,H,1.73,2.1,1.72,2.16
ES1,26/09/2023,Mallorca,Barcelona,2,2,D,1.9,2,1.86,1.98
ES1,27/09/2023,Ath Bilbao,Getafe,2,2,D,2.38,1.57,2.4,1.59
ES1,27/09/2023,Real Madrid,Las Palmas,2,0,H,1.44,2.75,1.44,2.8
ES1,27/09/2023,Villarreal,Girona,1,2,A,1.57,2.38,1.6,2.38
ES1,27/09/2023,Cadiz,Vallecano,0,0,D,2.38,1.57,2.36,1.6
ES1,27/09/2023,Valencia,Sociedad,0,1,A,2.5,1.53,2.45,1.57
ES1,28/09/2023,Celta,Alaves,1,1,D,2.3,1.62,2.39,1.59
ES1,28/09/2023,Granada,Betis,1,1,D,1.97,1.93,1.94,1.9
ES1,28/09/2023,Osasuna,Ath Madrid,0,2,A,2.1,1.73,2.09,1.77
ES1,29/09/2023,Barcelona,Sevilla,1,0,H,1.48,2.6,1.5,2.61
ES1,30/09/2023,Getafe,Villarreal,0,0,D,2.08,1.73,2.11,1.75
ES1,30/09/2023,Vallecano,Mallorca,2,2,D,2.4,1.53,2.45,1.56
ES1,30/09/2023,Girona,Real Madrid,0,3,A,1.6,2.3,1.62,2.34
ES1,30/09/2023,Sociedad,Ath Bilbao,3,0,H,2.35,1.57,2.36,1.61
ES1,01/10/2023,Almeria,Granada,3,3,D,1.73,2.08,1.76,2.09
ES1,01/10/2023,Alaves,Osasuna,0,2,A,2.5,1.5,2.56,1.52
ES1,01/10/2023,Ath Madrid,Cadiz,3,2,H,1.73,2.08,1.75,2.11
ES1,01/10/2023,Betis,Valencia,3,0,H,2.1,1.7,2.16,1.72
ES1,02/10/2023,Las Palmas,Celta,2,1,H,2.25,1.62,2.28,1.64
ES1,06/10/2023,Ath Bilbao,Almeria,3,0,H,1.53,2.4,1.54,2.49
ES1,07/10/2023,Cadiz,Girona,0,1,A,1.98,1.92,1.95,1.87
ES1,07/10/2023,Real Madrid,Osasuna,4,0,H,1.57,2.35,1.58,2.4
ES1,07/10/2023,Mallorca,Valencia,1,1,D,2.5,1.5,2.53,1.53
ES1,07/10/2023,Sevilla,Vallecano,2,2,D,2.05,1.75,2.05,1.79
ES1,08/10/2023,Villarreal,Las Palmas,1,2,A,1.73,2.08,1.76,2.08
ES1,08/10/2023,Ath Madrid,Sociedad,2,1,H,2.1,1.7,2.12,1.72
ES1,08/10/2023,Alaves,Betis,1,1,D,2.35,1.57,2.38,1.59
ES1,08/10/2023,Celta,Getafe,2,2,D,2.5,1.5,2.57,1.51
ES1,08/10/2023,Granada,Barcelona,2,2,D,1.44,2.7,1.47,2.69
ES1,20/10/2023,Osasuna,Granada,2,0,H,1.89,2.01,1.86,1.97
ES1,21/10/2023,Sociedad,Mallorca,1,0,H,2.35,1.57,2.38,1.59
ES1,21/10/2023,Getafe,Betis,1,1,D,2.4,1.53,2.42,1.57
ES1,21/10/2023,Sevilla,Real Madrid,1,1,D,1.67,2.15,1.68,2.21
ES1,21/10/2023,Celta,Ath Madrid,0,3,A,2.03,1.87,2,1.84
ES1,22/10/2023,Las Palmas,Vallecano,0,1,A,2.25,1.62,2.29,1.63
ES1,22/10/2023,Girona,Almeria,5,2,H,1.53,2.4,1.52,2.53
ES1,22/10/2023,Villarreal,Alaves,1,1,D,1.97,1.93,1.94,1.89
ES1,22/10/2023,Barcelona,Ath Bilbao,1,0,H,1.73,2.08,1.74,2.12
ES1,23/10/2023,Valencia,Cadiz,2,0,H,2.2,1.65,2.26,1.65
ES1,27/10/2023,Girona,Celta,1,0,H,1.62,2.25,1.64,2.3
ES1,28/10/2023,Almeria,Las Palmas,1,2,A,1.97,1.93,1.95,1.88
ES1,28/10/2023,Barcelona,Real Madrid,1,2,A,1.57,2.35,1.6,2.4
ES1,28/10/2023,Mallorca,Getafe,0,0,D,2.88,1.4,2.8,1.44
ES1,28/10/2023,Cadiz,Sevilla,2,2,D,2.05,1.75,2.09,1.77
ES1,29/10/2023,Betis,Osasuna,2,1,H,2.1,1.7,2.15,1.72
ES1,29/10/2023,Vallecano,Sociedad,2,2,D,2.35,1.57,2.41,1.59
ES1,29/10/2023,Ath Bilbao,Valencia,2,2,D,2.08,1.73,2.08,1.75
ES1,29/10/2023,Ath Madrid,Alaves,2,1,H,1.89,2.01,1.83,2
ES1,30/10/2023,Granada,Villarreal,2,3,A,1.7,2.1,1.71,2.17
ES1,03/11/2023,Las Palmas,Ath Madrid,2,1,H,2.1,1.7,2.12,1.75
ES1,04/11/2023,Osasuna,Girona,2,4,A,1.98,1.92,1.94,1.89
ES1,04/11/2023,Betis,Mallorca,2,0,H,2.3,1.6,2.34,1.62
ES1,04/11/2023,Celta,Sevilla,1,1,D,1.95,1.95,1.93,1.9
ES1,04/11/2023,Sociedad,Barcelona,0,1,A,1.93,1.97,1.9,1.93
ES1,05/11/2023,Alaves,Almeria,1,0,H,2.01,1.89,1.96,1.87
ES1,05/11/2023,Valencia,Granada,1,0,H,1.91,1.99,1.86,1.97
ES1,05/11/2023,Villarreal,Ath Bilbao,2,3,A,1.84,2.06,1.82,1.99
ES1,05/11/2023,Real Madrid,Vallecano,0,0,D,1.53,2.4,1.53,2.51
ES1,06/11/2023,Getafe,Cadiz,1,0,H,2.7,1.44,2.73,1.46
ES1,10/11/2023,Ath Bilbao,Celta,4,3,H,1.73,2.08,1.75,2.12
ES1,11/11/2023,Vallecano,Girona,1,2,A,1.85,2.05,1.83,2.01
ES1,11/11/2023,Almeria,Sociedad,1,3,A,1.85,2.05,1.82,2.02
ES1,11/11/2023,Granada,Getafe,1,1,D,2.3,1.6,2.34,1.62
ES1,11/11/2023,Osasuna,Las Palmas,1,1,D,2.3,1.6,2.35,1.61
ES1,11/11/2023,Real Madrid,Valencia,5,1,H,1.6,2.3,1.63,2.31
ES1,12/11/2023,Barcelona,Alaves,2,1,H,1.57,2.35,1.57,2.41
ES1,12/11/2023,Sevilla,Betis,1,1,D,1.95,1.95,1.93,1.91
ES1,12/11/2023,Ath Madrid,Villarreal,3,1,H,1.5,2.5,1.5,2.57
ES1,24/11/2023,Alaves,Granada,3,1,H,2.1,1.7,2.05,1.79
ES1,25/11/2023,Vallecano,Barcelona,1,1,D,1.73,2.08,1.73,2.14
ES1,25/11/2023,Valencia,Celta,0,0,D,2.08,1.73,2.11,1.75
ES1,25/11/2023,Getafe,Almeria,2,1,H,2.07,1.83,2.02,1.8
ES1,25/11/2023,Ath Madrid,Mallorca,1,0,H,1.97,1.93,1.94,1.89
ES1,26/11/2023,Villarreal,Osasuna,3,1,H,1.88,2.02,1.86,1.97
ES1,26/11/2023,Sociedad,Sevilla,2,1,H,2.07,1.83,2.04,1.8
ES1,26/11/2023,Cadiz,Real Madrid,0,3,A,1.73,2.08,1.74,2.12
ES1,26/11/2023,Betis,Las Palmas,1,0,H,2.1,1.7,2.12,1.74
ES1,27/11/2023,Girona,Ath Bilbao,1,1,D,1.65,2.2,1.67,2.23
ES1,29/11/2023,Mallorca,Cadiz,1,1,D,2.5,1.5,2.57,1.52
ES1,01/12/2023,Las Palmas,Getafe,2,0,H,2.88,1.4,2.91,1.42
ES1,02/12/2023,Girona,Valencia,2,1,H,1.86,2.04,1.82,2.03
ES1,02/12/2023,Ath Bilbao,Vallecano,4,0,H,1.82,2.08,1.81,2.03
ES1,02/12/2023,Real Madrid,Granada,2,0,H,1.33,3.4,1.36,3.16
ES1,02/12/2023,Osasuna,Sociedad,1,1,D,2.35,1.57,2.42,1.58
ES1,03/12/2023,Mallorca,Alaves,0,0,D,2.7,1.44,2.77,1.45
ES1,03/12/2023,Almeria,Betis,0,0,D,1.7,2.1,1.74,2.12
ES1,03/12/2023,Sevilla,Villarreal,1,1,D,1.67,2.15,1.7,2.18
ES1,03/12/2023,Barcelona,Ath Madrid,1,0,H,1.73,2.08,1.76,2.1
ES1,04/12/2023,Celta,Cadiz,1,1,D,2.05,1.85,2,1.84
ES1,08/12/2023,Getafe,Valencia,1,0,H,2.88,1.4,2.9,1.41
ES1,09/12/2023,Alaves,Las Palmas,0,1,A,2.6,1.48,2.59,1.51
ES1,09/12/2023,Betis,Real Madrid,1,1,D,1.73,2.08,1.76,2.09
ES1,09/12/2023,Villarreal,Sociedad,0,3,A,2,1.9,1.94,1.88
ES1,09/12/2023,Mallorca,Sevilla,1,0,H,2.35,1.57,2.38,1.59
ES1,10/12/2023,Ath Madrid,Almeria,2,1,H,1.4,2.88,1.38,3.06
ES1,10/12/2023,Cadiz,Osasuna,1,1,D,2.4,1.53,2.43,1.57
ES1,10/12/2023,Barcelona,Girona,2,4,A,1.48,2.6,1.48,2.64
ES1,11/12/2023,Granada,Ath Bilbao,1,1,D,1.7,2.1,1.71,2.16
ES1,11/12/2023,Vallecano,Celta,0,0,D,2.08,1.73,2.05,1.79
ES1,15/12/2023,Osasuna,Vallecano,1,0,H,2.4,1.53,2.47,1.57
ES1,16/12/2023,Celta,Granada,1,0,H,1.75,2.05,1.78,2.07
ES1,16/12/2023,Ath Bilbao,Ath Madrid,2,0,H,1.95,1.95,1.9,1.94
ES1,16/12/2023,Sevilla,Getafe,0,3,A,2.25,1.62,2.25,1.66
ES1,16/12/2023,Valencia,Barcelona,1,1,D,1.86,2.04,1.83,2.01
ES1,17/12/2023,Almeria,Mallorca,0,0,D,2.1,1.7,2.12,1.75
ES1,17/12/2023,Sociedad,Betis,0,0,D,2.05,1.75,2.04,1.8
ES1,17/12/2023,Las Palmas,Cadiz,1,1,D,2.4,1.53,2.41,1.59
ES1,17/12/2023,Real Madrid,Villarreal,4,1,H,1.4,2.88,1.38,3.06
ES1,18/12/2023,Girona,Alaves,3,0,H,1.73,2.08,1.75,2.11
ES1,19/12/2023,Vallecano,Valencia,0,1,A,2.35,1.57,2.4,1.59
ES1,19/12/2023,Ath Madrid,Getafe,3,3,D,2.04,1.86,2,1.84
ES1,19/12/2023,Granada,Sevilla,0,3,A,2.05,1.75,2.07,1.78
ES1,20/12/2023,Barcelona,Almeria,3,2,H,1.25,4,1.26,3.87
ES1,20/12/2023,Ath Bilbao,Las Palmas,1,0,H,1.75,2.05,1.79,2.06
ES1,20/12/2023,Villarreal,Celta,3,2,H,1.9,2,1.85,1.99
ES1,21/12/2023,Betis,Girona,1,1,D,1.73,2.08,1.74,2.12
ES1,21/12/2023,Cadiz,Sociedad,0,0,D,2.3,1.6,2.27,1.65
ES1,21/12/2023,Alaves,Real Madrid,0,1,A,1.75,2.05,1.78,2.07
ES1,21/12/2023,Mallorca,Osasuna,3,2,H,2.7,1.44,2.78,1.45
ES1,23/12/2023,Ath Madrid,Sevilla,1,0,H,1.7,2.1,1.71,2.18
ES1,02/01/2024,Getafe,Vallecano,0,2,A,2.6,1.48,2.63,1.5
ES1,02/01/2024,Sociedad,Alaves,1,1,D,2.3,1.6,2.34,1.62
ES1,02/01/2024,Valencia,Villarreal,3,1,H,2.04,1.86,1.99,1.85
ES1,03/01/2024,Granada,Cadiz,2,0,H,2.35,1.57,2.33,1.61
ES1,03/01/2024,Celta,Betis,2,1,H,2.07,1.83,1.99,1.84
ES1,03/01/2024,Real Madrid,Mallorca,1,0,H,1.65,2.2,1.66,2.26
ES1,03/01/2024,Girona,Ath Madrid,4,3,H,1.67,2.15,1.68,2.22
ES1,04/01/2024,Osasuna,Almeria,1,0,H,1.92,1.98,1.88,1.95
ES1,04/01/2024,Sevilla,Ath Bilbao,0,2,A,2.05,1.75,2.04,1.8
ES1,04/01/2024,Las Palmas,Barcelona,1,2,A,1.7,2.1,1.71,2.12
ES1,12/01/2024,Sevilla,Alaves,2,3,A,2.35,1.57,2.4,1.59
ES1,13/01/2024,Las Palmas,Villarreal,3,0,H,2.01,1.89,1.96,1.87
ES1,13/01/2024,Mallorca,Celta,1,1,D,2.6,1.48,2.6,1.5
ES1,13/01/2024,Ath Bilbao,Sociedad,2,1,H,2.15,1.67,2.17,1.7
ES1,13/01/2024,Betis,Granada,1,0,H,1.9,2,1.86,1.97
ES1,14/01/2024,Almeria,Girona,0,0,D,1.5,2.5,1.5,2.59
ES1,14/01/2024,Cadiz,Valencia,1,4,A,2.5,1.5,2.5,1.55
ES1,19/01/2024,Alaves,Cadiz,1,0,H,2.6,1.48,2.61,1.51
ES1,20/01/2024,Vallecano,Las Palmas,0,2,A,2.3,1.6,2.33,1.62
ES1,20/01/2024,Villarreal,Mallorca,1,1,D,2.05,1.75,2.05,1.78
ES1,20/01/2024,Valencia,Ath Bilbao,1,0,H,2.15,1.67,2.17,1.71
ES1,20/01/2024,Celta,Sociedad,0,1,A,2.5,1.5,2.47,1.56
ES1,21/01/2024,Osasuna,Getafe,3,2,H,2.6,1.48,2.64,1.49
ES1,21/01/2024,Real Madrid,Almeria,3,2,H,1.29,3.6,1.29,3.54
ES1,21/01/2024,Betis,Barcelona,2,4,A,1.67,2.15,1.7,2.18
ES1,21/01/2024,Girona,Sevilla,5,1,H,1.67,2.15,1.67,2.22
ES1,22/01/2024,Granada,Ath Madrid,0,1,A,1.8,2,1.78,2.05
ES1,26/01/2024,Almeria,Alaves,0,3,A,2.2,1.65,2.23,1.68
ES1,27/01/2024,Sociedad,Vallecano,0,0,D,2.2,1.65,2.27,1.65
ES1,27/01/2024,Las Palmas,Real Madrid,1,2,A,1.65,2.2,1.67,2.23
ES1,27/01/2024,Barcelona,Villarreal,3,5,A,1.33,3.4,1.35,3.23
ES1,27/01/2024,Mallorca,Betis,0,1,A,2.4,1.53,2.48,1.55
ES1,28/01/2024,Celta,Girona,0,1,A,1.75,2.05,1.74,2.09
ES1,28/01/2024,Cadiz,Ath Bilbao,0,0,D,2.2,1.65,2.21,1.68
ES1,28/01/2024,Sevilla,Osasuna,1,1,D,2.2,1.65,2.22,1.67
ES1,28/01/2024,Ath Madrid,Valencia,2,0,H,1.85,2.05,1.81,2.02
ES1,29/01/2024,Getafe,Granada,2,0,H,2.3,1.6,2.3,1.62
ES1,31/01/2024,Barcelona,Osasuna,1,0,H,1.6,2.3,1.62,2.34
ES1,31/01/2024,Ath Madrid,Vallecano,2,1,H,1.75,2.05,1.77,2.08
ES1,01/02/2024,Getafe,Real Madrid,0,2,A,1.98,1.92,1.92,1.91
ES1,02/02/2024,Ath Bilbao,Mallorca,4,0,H,2.2,1.65,2.24,1.67
ES1,03/02/2024,Valencia,Almeria,2,1,H,2,1.9,1.95,1.88
ES1,03/02/2024,Granada,Las Palmas,1,1,D,2.2,1.65,2.25,1.66
ES1,03/02/2024,Alaves,Barcelona,1,3,A,1.89,2.01,1.87,1.97
ES1,03/02/2024,Girona,Sociedad,0,0,D,2.03,1.87,2,1.85
ES1,04/02/2024,Villarreal,Cadiz,0,0,D,1.89,2.01,1.86,1.98
ES1,04/02/2024,Osasuna,Celta,0,3,A,2.4,1.53,2.45,1.56
ES1,04/02/2024,Betis,Getafe,1,1,D,2.25,1.62,2.28,1.64
ES1,04/02/2024,Real Madrid,Ath Madrid,1,1,D,1.65,2.2,1.67,2.24
ES1,05/02/2024,Vallecano,Sevilla,1,2,A,2.15,1.67,2.18,1.69
ES1,09/02/2024,Cadiz,Betis,0,2,A,2.7,1.44,2.67,1.49
ES1,10/02/2024,Alaves,Villarreal,1,1,D,2.06,1.84,2.01,1.82
ES1,10/02/2024,Sociedad,Osasuna,0,1,A,2.7,1.44,2.79,1.44
ES1,10/02/2024,Real Madrid,Girona,4,0,H,1.44,2.7,1.44,2.8
ES1,10/02/2024,Las Palmas,Valencia,2,0,H,2.6,1.48,2.57,1.52
ES1,11/02/2024,Getafe,Celta,3,2,H,2.5,1.5,2.54,1.53
ES1,11/02/2024,Mallorca,Vallecano,2,1,H,2.7,1.44,2.72,1.46
ES1,11/02/2024,Sevilla,Ath Madrid,1,0,H,1.89,2.01,1.84,1.99
ES1,11/02/2024,Barcelona,Granada,3,3,D,1.4,2.88,1.4,2.91
ES1,12/02/2024,Almeria,Ath Bilbao,0,0,D,1.84,2.06,1.81,2.01
ES1,16/02/2024,Villarreal,Getafe,1,1,D,1.99,1.91,1.95,1.89
ES1,17/02/2024,Ath Madrid,Las Palmas,5,0,H,1.85,2.05,1.81,2.04
ES1,17/02/2024,Osasuna,Cadiz,2,0,H,2.5,1.5,2.55,1.52
ES1,17/02/2024,Celta,Barcelona,1,2,A,1.67,2.15,1.68,2.22
ES1,17/02/2024,Valencia,Sevilla,0,0,D,2.2,1.65,2.21,1.69
ES1,18/02/2024,Vallecano,Real Madrid,1,1,D,1.88,2.02,1.84,2
ES1,18/02/2024,Granada,Almeria,1,1,D,1.99,1.91,1.93,1.88
